time,pid,x,y,z
1493734421788,SA0297,-0.1116,0.21,-0.3171
1493734421833,SA0297,-0.2143,0.1317,-0.3156
1493734421878,SA0297,0.0545,0.2167,0.125
1493734421923,SA0297,0.1649,0.2662,0.223
1493734421968,SA0297,0.1121,0.2039,0.0915
1493734422013,SA0297,0.184,0.1054,0.1285
1493734422057,SA0297,0.1686,-0.0356,0.2637
1493734422103,SA0297,-0.0444,0.041,0.0962
1493734422148,SA0297,-0.0812,0.0469,0.1184
1493734422193,SA0297,-0.2096,-0.234,-0.17600000000000002
1493734422238,SA0297,-0.1027,-0.0293,-0.1578
1493734422283,SA0297,-0.2706,0.1247,-0.2233
1493734422328,SA0297,-0.6444,-0.3109,-0.3443
1493734422373,SA0297,-1.7638,-1.4825,2.2779
1493734422417,SA0297,-0.0315,0.0719,-1.086
1493734422463,SA0297,0.1957,0.1904,0.0767
1493734422508,SA0297,0.1767,0.2389,0.2079
1493734422555,SA0297,0.0845,0.0785,-0.0382
1493734422598,SA0297,0.0371,0.0573,-0.1339
1493734422643,SA0297,-0.044,0.1945,-0.3631
1493734422688,SA0297,-0.0267,0.3427,-0.191
1493734422733,SA0297,-0.191,0.3065,-0.3091
1493734422777,SA0297,-0.1181,0.2308,-0.0726
1493734422823,SA0297,0.1588,0.2151,0.1082
1493734422868,SA0297,0.2201,0.1177,0.1267
1493734422913,SA0297,0.2331,-0.0177,0.1415
1493734422963,SA0297,0.0893,-0.0498,0.2461
1493734423008,SA0297,-0.0805,0.0007,0.1208
1493734423053,SA0297,-0.0955,-0.023,0.1604
1493734423097,SA0297,-0.1882,-0.2368,-0.0626
1493734423143,SA0297,-0.3146,-0.2448,-0.3387
1493734423188,SA0297,-0.488,-0.1187,-0.4642
1493734423238,SA0297,-0.4975,-0.0618,0.008
1493734423278,SA0297,-3.13,-2.2589,2.7609
1493734423323,SA0297,0.0424,0.1361,-1.3556
1493734423368,SA0297,0.0451,0.0704,0.0301
1493734423413,SA0297,0.2045,0.1825,0.2047
1493734423457,SA0297,0.0871,0.1277,0.0213
1493734423503,SA0297,-0.0009,0.1213,-0.172
1493734423548,SA0297,-0.0557,0.2613,-0.2332
1493734423593,SA0297,-0.0715,0.3921,-0.2737
1493734423638,SA0297,-0.1786,0.2451,-0.3486
1493734423683,SA0297,-0.0433,0.1699,-0.0317
1493734423729,SA0297,0.0968,0.1041,0.1679
1493734423773,SA0297,0.1534,0.0604,0.175
1493734423817,SA0297,0.1724,-0.054000000000000006,0.0667
1493734423864,SA0297,0.2232,-0.272,0.1941
1493734423908,SA0297,0.0609,-0.2656,0.1155
1493734423959,SA0297,-0.1142,-0.1437,0.0449
1493734424006,SA0297,-0.0867,-0.3323,0.0427
1493734424049,SA0297,-0.1857,-0.4297,-0.0541
1493734424093,SA0297,-0.5511,-0.278,-0.3554
1493734424139,SA0297,-0.5601,-0.0216,-0.2484
1493734424184,SA0297,-0.3201,-0.0308,0.1478
1493734424229,SA0297,-1.0089,-0.5392,0.5365
1493734424273,SA0297,-0.1981,-0.105,0.6647
1493734424319,SA0297,0.0068,0.1075,0.3348
1493734424364,SA0297,0.0895,0.0735,0.2487
1493734424409,SA0297,-0.0924,-0.0825,0.0572
1493734424454,SA0297,-0.1891,-0.0494,-0.2073
1493734424499,SA0297,-0.1511,0.0256,-0.4134
1493734424544,SA0297,-0.2209,0.1314,-0.6046
1493734424589,SA0297,-0.0897,0.2772,-0.3013
1493734424633,SA0297,0.2157,0.2818,0.3261
1493734424679,SA0297,0.2711,0.183,0.2725
1493734424724,SA0297,0.2353,0.0869,0.0197
1493734424769,SA0297,0.3178,-0.0454,0.0592
1493734424814,SA0297,0.3373,-0.2222,0.1922
1493734424859,SA0297,0.1943,-0.3099,0.177
1493734424904,SA0297,-0.0012,-0.2572,0.0304
1493734424953,SA0297,-0.2206,-0.1052,-0.4907
1493734424999,SA0297,-0.1849,-0.1871,-0.2251
1493734425044,SA0297,-0.3476,-0.214,-0.5724
1493734425089,SA0297,-0.0707,0.0772,-0.1484
1493734425134,SA0297,0.035,0.0978,0.2232
1493734425179,SA0297,-0.1065,-0.115,0.2518
1493734425224,SA0297,-0.0919,-0.0465,0.6133
1493734425269,SA0297,-1.401,-1.1028,1.1717
1493734425313,SA0297,0.2391,0.0406,0.725
1493734425359,SA0297,-0.236,0.1628,-0.6224
1493734425404,SA0297,0.0015,0.199,-0.2999
1493734425449,SA0297,-0.0958,0.2384,-0.3183
1493734425494,SA0297,-0.3713,0.095,-0.5906
1493734425539,SA0297,-0.1972,0.1164,-0.1998
1493734425584,SA0297,0.1396,0.1594,0.3448
1493734425629,SA0297,0.16699999999999998,0.0846,0.3239
1493734425673,SA0297,0.1773,-0.0497,0.1086
1493734425719,SA0297,0.1837,-0.1076,0.243
1493734425764,SA0297,0.1191,-0.123,0.2453
1493734425809,SA0297,0.0645,-0.1887,0.0897
1493734425854,SA0297,0.0553,-0.2345,-0.0197
1493734425899,SA0297,0.009000000000000001,-0.3758,-0.2208
1493734425949,SA0297,-0.1697,-0.3347,-0.3691
1493734425993,SA0297,-0.3486,-0.3899,-0.3948
1493734426039,SA0297,-0.273,-0.2228,0.0056
1493734426084,SA0297,-0.391,-0.3221,0.3333
1493734426129,SA0297,-0.6606,-0.9709,1.1287
1493734426174,SA0297,0.2079,-0.2097,0.7269
1493734426219,SA0297,0.0715,0.0271,-0.1976
1493734426264,SA0297,-0.047,0.1004,-0.2184
1493734426310,SA0297,-0.001,0.0187,-0.1317
1493734426353,SA0297,-0.1842,0.0686,-0.385
1493734426399,SA0297,-0.2311,0.1403,-0.3749
1493734426444,SA0297,-0.069,0.2782,-0.0791
1493734426489,SA0297,0.0168,0.2075,0.0663
1493734426534,SA0297,0.1845,0.0347,0.0517
1493734426579,SA0297,0.2451,0.047,0.1521
1493734426624,SA0297,0.243,-0.0007,0.2554
1493734426669,SA0297,0.1637,-0.0585,0.2491
1493734426713,SA0297,0.0448,-0.1654,0.2115
1493734426760,SA0297,-0.0145,-0.1811,0.2068
1493734426805,SA0297,-0.4011,-0.1636,-0.5191
1493734426849,SA0297,-0.3069,-0.0751,-0.4532
1493734426894,SA0297,-0.4192,-0.0718,-0.4597
1493734426945,SA0297,-0.2453,-0.0311,0.111
1493734426993,SA0297,-0.3861,-0.1268,0.1926
1493734427035,SA0297,-0.7077,-0.7273,1.16
1493734427080,SA0297,0.2269,-0.0898,0.4781
1493734427125,SA0297,0.1737,0.1837,0.2402
1493734427171,SA0297,0.0685,0.2179,-0.0379
1493734427215,SA0297,0.0128,0.0409,-0.066
1493734427260,SA0297,-0.1568,0.1294,-0.2568
1493734427305,SA0297,-0.3221,0.2424,-0.4228
1493734427350,SA0297,-0.2981,0.2551,-0.3103
1493734427395,SA0297,-0.0139,0.0853,0.0458
1493734427440,SA0297,0.1339,-0.0133,0.0087
1493734427485,SA0297,0.3108,-0.0655,0.2382
1493734427529,SA0297,0.3297,-0.1082,0.2549
1493734427575,SA0297,0.2273,-0.1745,0.1046
1493734427620,SA0297,0.1772,-0.3439,0.1406
1493734427665,SA0297,0.0775,-0.3765,0.0801
1493734427710,SA0297,-0.0296,-0.3767,-0.0476
1493734427755,SA0297,-0.3445,-0.3698,-0.6211
1493734427800,SA0297,-0.3968,-0.2458,-0.2707
1493734427846,SA0297,-0.4372,-0.1189,0.0163
1493734427889,SA0297,-0.7966,-0.5314,0.5046
1493734427940,SA0297,-0.129,-0.234,0.4543
1493734427985,SA0297,0.0993,0.0061,0.2443
1493734428030,SA0297,0.1058,0.0164,0.2136
1493734428076,SA0297,0.0144,-0.0834,0.0379
1493734428120,SA0297,0.0446,-0.0645,-0.1208
1493734428165,SA0297,0.0125,0.1163,-0.2902
1493734428209,SA0297,-0.0976,0.147,-0.6199
1493734428255,SA0297,-0.0119,0.1524,-0.4852
1493734428300,SA0297,0.2991,0.149,0.1307
1493734428345,SA0297,0.3424,0.0927,0.1374
1493734428391,SA0297,0.2441,0.0094,0.1129
1493734428435,SA0297,0.1594,-0.0871,0.2882
1493734428480,SA0297,0.069,-0.1203,0.3644
1493734428529,SA0297,-0.1362,-0.0448,0.2285
1493734428569,SA0297,-0.1459,-0.141,0.1946
1493734428615,SA0297,-0.3662,-0.172,-0.3599
1493734428660,SA0297,-0.3429,-0.0038,-0.6619
1493734428705,SA0297,-0.0487,0.0939,-0.1785
1493734428750,SA0297,-0.1098,0.4124,-0.3692
1493734428795,SA0297,-0.7472,-0.0793,0.0885
1493734428840,SA0297,-1.0099,-0.7828,0.8259
1493734428885,SA0297,0.0061,0.0676,1.2182
1493734428935,SA0297,-0.231,0.3182,-0.61
1493734428980,SA0297,-0.0589,0.1531,-0.2673
1493734429025,SA0297,-0.0223,0.1839,-0.1646
1493734429070,SA0297,-0.0481,0.2314,-0.2393
1493734429115,SA0297,-0.0258,0.3224,-0.35
1493734429160,SA0297,-0.0344,0.3769,-0.4071
1493734429205,SA0297,0.1862,0.2546,0.0161
1493734429249,SA0297,0.2174,0.1153,0.0462
1493734429295,SA0297,0.2386,0.1013,0.1306
1493734429340,SA0297,0.255,0.1128,0.2006
1493734429385,SA0297,0.085,-0.0475,0.0107
1493734429431,SA0297,0.0622,-0.0906,0.055
1493734429476,SA0297,0.1041,-0.1547,0.1167
1493734429521,SA0297,-0.0597,-0.2981,-0.0209
1493734429565,SA0297,-0.1023,-0.2193,-0.34600000000000003
1493734429611,SA0297,0.0107,-0.2196,-0.0685
1493734429656,SA0297,0.1656,-0.1613,0.2417
1493734429700,SA0297,0.2813,-0.1438,0.4944
1493734429745,SA0297,0.4652,-0.113,0.8724
1493734429791,SA0297,0.2375,-0.1523,0.7694
1493734429836,SA0297,-0.4077,0.0361,-0.7137
1493734429881,SA0297,-0.4895,-0.0014,-1.3925
1493734429926,SA0297,0.0326,-0.2739,-0.7551
1493734429979,SA0297,0.201,-0.2133,-0.2753
1493734430021,SA0297,0.1592,-0.0781,-0.5211
1493734430065,SA0297,0.0249,-0.0759,-0.6606
1493734430111,SA0297,-0.2053,-0.1369,-0.8616
1493734430156,SA0297,-0.6425,-0.0429,-0.782
1493734430201,SA0297,-1.6317,0.3635,-0.5291
1493734430336,SA0297,0.0424,-0.2854,-0.1698
1493734430381,SA0297,-0.1783,-0.4489,-0.5381
1493734430425,SA0297,0.3944,-0.5258,-0.1965
1493734430471,SA0297,0.4959,-0.4635,-0.2257
1493734430516,SA0297,0.1996,-0.5171,-0.1966
1493734430561,SA0297,-0.0761,-0.5228,-0.4977
1493734430606,SA0297,-0.2534,-0.2985,-0.7014
1493734430651,SA0297,-0.1101,0.0918,-0.9822
1493734430696,SA0297,0.3014,0.095,-0.5669
1493734430741,SA0297,0.3849,0.0012,-0.1913
1493734430785,SA0297,0.5078,-0.1496,-0.1977
1493734430831,SA0297,0.7120000000000001,-0.1733,-0.0011
1493734430876,SA0297,0.4651,-0.183,0.4603
1493734430921,SA0297,0.2556,-0.0098,0.4059
1493734430971,SA0297,0.2869,0.1161,0.6637
1493734431016,SA0297,-0.8572,0.2202,-0.7384
1493734431061,SA0297,-0.8573,-0.5008,-0.4031
1493734431105,SA0297,-0.1804,-0.5879,-0.2952
1493734431151,SA0297,0.3049,-0.4495,-0.0445
1493734431196,SA0297,0.516,-0.0738,0.2485
1493734431241,SA0297,0.6672,0.0247,0.4266
1493734431286,SA0297,0.1586,-0.1569,-0.3056
1493734431333,SA0297,0.2764,-0.1287,-0.3218
1493734431376,SA0297,0.1238,0.1084,0.0244
1493734431421,SA0297,-0.1613,0.0276,-0.2112
1493734431465,SA0297,-0.4744,-0.2054,-0.1045
1493734431515,SA0297,-0.4756,-0.4277,0.0136
1493734431556,SA0297,-0.2844,-0.4295,-0.2043
1493734431601,SA0297,-0.0297,-0.0113,-0.6378
1493734431646,SA0297,0.4428,0.2836,-0.0655
1493734431691,SA0297,0.3282,0.4491,0.1803
1493734431736,SA0297,0.325,0.5501,0.243
1493734431781,SA0297,0.3454,0.3533,0.4809
1493734431825,SA0297,0.0841,0.111,0.3229
1493734431871,SA0297,-1.2171,0.1352,-0.3688
1493734431916,SA0297,-0.0404,0.3636,-0.4213
1493734431966,SA0297,-0.0778,0.1718,-0.4294
1493734432011,SA0297,0.256,0.1687,0.0452
1493734432056,SA0297,0.196,0.0094,0.1593
1493734432101,SA0297,-0.1987,-0.3013,-0.1491
1493734432145,SA0297,-0.2347,-0.1126,0.2737
1493734432191,SA0297,-0.3399,0.0509,0.4738
1493734432241,SA0297,-0.2473,-0.0969,0.526
1493734432283,SA0297,-0.259,-0.1584,0.4703
1493734432326,SA0297,-0.3888,-0.2557,0.0703
1493734432371,SA0297,-0.5117,-0.3476,-0.5395
1493734432416,SA0297,-0.0657,-0.4129,-0.5248
1493734432462,SA0297,0.0302,0.055,0.0767
1493734432505,SA0297,-0.0927,-0.0878,0.0292
1493734432551,SA0297,-0.0029,-0.1484,0.2209
1493734432596,SA0297,0.1187,-0.0348,0.5376
1493734432641,SA0297,0.0934,-0.0999,0.5087
1493734432687,SA0297,0.0121,-0.1887,0.2628
1493734432731,SA0297,-0.0158,-0.116,-0.0041
1493734432777,SA0297,-0.0207,0.1218,-0.3105
1493734432822,SA0297,-0.0505,0.3073,-0.4277
1493734432867,SA0297,-0.2549,0.3283,-0.5716
1493734432911,SA0297,-0.0277,0.3228,0.0052
1493734432961,SA0297,0.0991,-0.0146,0.0337
1493734433007,SA0297,0.1442,-0.2269,0.0013
1493734433052,SA0297,0.2991,-0.0965,0.2107
1493734433097,SA0297,0.1894,-0.0412,0.3134
1493734433142,SA0297,-0.1761,-0.0962,0.1975
1493734433187,SA0297,-0.4704,-0.3477,0.2912
1493734433232,SA0297,-0.585,-0.4563,0.6433
1493734433277,SA0297,-0.3406,-0.013,0.2154
1493734433321,SA0297,-0.6537,-0.1878,-0.5313
1493734433367,SA0297,-0.0124,-0.1584,-0.4494
1493734433412,SA0297,-0.0492,0.1178,0.2033
1493734433457,SA0297,-0.1271,-0.1322,0.1631
1493734433502,SA0297,-0.0004,-0.1102,0.3667
1493734433547,SA0297,0.0124,-0.1148,0.5165
1493734433592,SA0297,0.0678,-0.0556,0.1915
1493734433637,SA0297,0.0524,-0.0574,-0.0578
1493734433681,SA0297,-0.0603,0.0964,-0.21600000000000005
1493734433727,SA0297,-0.0693,0.2424,-0.3237
1493734433772,SA0297,-0.2116,0.3169,-0.5647
1493734433819,SA0297,-0.0561,0.391,-0.2435
1493734433862,SA0297,0.1965,0.2903,0.0577
1493734433907,SA0297,0.1913,-0.0423,-0.0528
1493734433957,SA0297,0.2778,-0.0424,0.0287
1493734434001,SA0297,0.2521,-0.019,0.2725
1493734434047,SA0297,0.08800000000000001,-0.0655,0.3268
1493734434092,SA0297,-0.0986,-0.2557,0.2026
1493734434137,SA0297,-0.3144,-0.4947,0.2844
1493734434182,SA0297,-0.4976,-0.3112,0.2551
1493734434227,SA0297,-0.405,-0.0327,-0.1021
1493734434272,SA0297,-0.7816,-0.2372,-0.883
1493734434317,SA0297,-0.0918,-0.0289,-0.1363
1493734434361,SA0297,-0.2522,-0.1729,0.2662
1493734434407,SA0297,-0.2009,-0.2275,0.4648
1493734434452,SA0297,-0.0253,-0.0619,0.3068
1493734434502,SA0297,0.1168,-0.0351,0.217
1493734434542,SA0297,0.1525,-0.0547,0.0467
1493734434587,SA0297,0.0346,-0.0359,-0.0255
1493734434632,SA0297,-0.0254,0.1017,-0.2108
1493734434678,SA0297,-0.0776,0.2122,-0.3645
1493734434721,SA0297,-0.0553,0.2077,-0.4599
1493734434767,SA0297,-0.0287,0.2119,-0.4077
1493734434812,SA0297,0.0929,0.3219,0.0413
1493734434857,SA0297,0.2044,0.1374,0.1246
1493734434902,SA0297,0.2785,0.032,0.1741
1493734434948,SA0297,0.1955,-0.0452,0.2565
1493734434992,SA0297,0.0058,-0.0865,0.19
1493734435037,SA0297,0.0228,-0.1139,0.1875
1493734435081,SA0297,-0.0676,-0.2256,0.1105
1493734435128,SA0297,-0.3922,-0.1966,-0.14800000000000002
1493734435174,SA0297,-0.4636,-0.0347,-0.0073
1493734435217,SA0297,-0.6658,-0.2983,-0.4276
1493734435262,SA0297,-0.3485,-0.0536,-0.0168
1493734435307,SA0297,-1.0208,-0.6424,0.8517
1493734435353,SA0297,-0.0483,-0.0139,-0.2584
1493734435398,SA0297,0.111,0.1009,0.084
1493734435441,SA0297,0.221,0.1605,0.2461
1493734435488,SA0297,0.1249,-0.0213,0.0888
1493734435533,SA0297,0.0715,-0.0438,-0.0714
1493734435577,SA0297,-0.0412,0.1327,-0.3309
1493734435623,SA0297,0.0017,0.3073,-0.3891
1493734435668,SA0297,-0.2159,0.0614,-0.7935
1493734435713,SA0297,0.162,0.2838,-0.0693
1493734435758,SA0297,0.2837,0.1868,0.2008
1493734435803,SA0297,0.2444,-0.0111,0.1465
1493734435848,SA0297,0.157,0.0454,0.1292
1493734435893,SA0297,0.1885,-0.0054,0.3344
1493734435943,SA0297,0.0738,0.0003,0.2567
1493734435988,SA0297,0.0086,-0.0543,0.1438
1493734436033,SA0297,-0.1653,-0.2317,-0.0308
1493734436078,SA0297,-0.4065,-0.1507,-0.1057
1493734436124,SA0297,-0.8078,-0.0972,-0.4938
1493734436168,SA0297,-0.5983,-0.1695,-0.1341
1493734436213,SA0297,-1.3049,-0.7828,0.9276
1493734436257,SA0297,-0.1391,-0.0377,1.1038
1493734436303,SA0297,0.0897,-0.0234,0.2315
1493734436348,SA0297,0.248,0.1686,0.1369
1493734436393,SA0297,0.1976,0.0646,0.0588
1493734436438,SA0297,0.1249,0.0103,-0.0967
1493734436483,SA0297,0.0398,0.1344,-0.2808
1493734436528,SA0297,-0.0414,0.3026,-0.4368
1493734436573,SA0297,-0.0847,0.2577,-0.43
1493734436617,SA0297,-0.059,0.2656,-0.4043
1493734436663,SA0297,0.2374,0.3609,0.0642
1493734436708,SA0297,0.3416,0.2217,0.2012
1493734436753,SA0297,0.2862,0.0669,0.1155
1493734436798,SA0297,0.0988,-0.0473,-0.0323
1493734436843,SA0297,0.0619,-0.0188,0.1236
1493734436892,SA0297,0.0203,0.0498,0.1424
1493734436933,SA0297,0.0539,0.0598,0.1891
1493734436983,SA0297,-0.1949,-0.2279,-0.048
1493734437029,SA0297,-0.3875,-0.0685,0.0824
1493734437073,SA0297,-0.7611,-0.1085,-0.1484
1493734437118,SA0297,-0.7069,-0.2764,0.1018
1493734437163,SA0297,-1.0615,-0.7090000000000001,0.8828
1493734437208,SA0297,0.0067,-0.0104,-0.4845
1493734437253,SA0297,0.1748,0.1064,0.1291
1493734437297,SA0297,0.1319,0.1335,0.1151
1493734437343,SA0297,0.0974,0.0114,-0.079
1493734437388,SA0297,0.0697,0.0433,-0.1327
1493734437433,SA0297,0.073,0.2026,-0.2086
1493734437478,SA0297,0.0443,0.3187,-0.236
1493734437523,SA0297,-0.0898,0.2462,-0.3842
1493734437574,SA0297,-0.0626,0.3869,-0.1949
1493734437613,SA0297,0.0408,0.1783,-0.0513
1493734437659,SA0297,0.1207,0.1733,-0.0028
1493734437703,SA0297,0.28600000000000003,0.0688,0.1891
1493734437748,SA0297,0.1934,-0.1318,0.3242
1493734437793,SA0297,0.0913,-0.0728,0.2359
1493734437839,SA0297,0.0585,-0.08199999999999999,0.2597
1493734437883,SA0297,-0.2291,-0.1748,-0.034
1493734437928,SA0297,-0.4592,-0.201,0.2098
1493734437977,SA0297,-0.7871,-0.1505,-0.398
1493734438023,SA0297,-0.5532,-0.2642,-0.2758
1493734438068,SA0297,-0.9522,-0.7625,0.7082
1493734438115,SA0297,-0.0719,-0.1072,-0.2277
1493734438158,SA0297,0.1448,0.0599,0.1535
1493734438203,SA0297,0.2018,0.1072,0.1416
1493734438248,SA0297,0.1298,0.0285,0.0257
1493734438294,SA0297,0.0724,0.0249,-0.1327
1493734438342,SA0297,0.0675,0.1335,-0.2484
1493734438384,SA0297,0.0441,0.2327,-0.2695
1493734438429,SA0297,-0.171,0.2075,-0.5964
1493734438473,SA0297,-0.017,0.4119,-0.1433
1493734438518,SA0297,0.1074,0.2503,0.0413
1493734438564,SA0297,0.159,0.0385,0.0868
1493734438608,SA0297,0.1743,0.0299,0.0676
1493734438654,SA0297,0.1925,-0.1085,0.1913
1493734438699,SA0297,0.0433,-0.0784,0.251
1493734438744,SA0297,-0.0305,-0.0134,0.207
1493734438789,SA0297,-0.312,-0.2788,0.0143
1493734438833,SA0297,-0.7186,-0.5107,0.1279
1493734438879,SA0297,-0.4045,-0.0641,0.1611
1493734438924,SA0297,-0.6696,-0.0514,-0.3692
1493734438974,SA0297,-0.2039,-0.1145,-0.2062
1493734439019,SA0297,-0.2521,-0.3532,0.2709
1493734439064,SA0297,-0.0475,-0.3043,0.3846
1493734439109,SA0297,0.1733,-0.0208,0.2673
1493734439153,SA0297,0.1577,-0.0276,0.1331
1493734439199,SA0297,0.1824,-0.0846,0.1691
1493734439244,SA0297,0.0488,-0.0627,-0.1983
1493734439289,SA0297,0.0583,0.0523,-0.2682
1493734439334,SA0297,0.0145,0.1365,-0.3597
1493734439379,SA0297,-0.1851,0.0203,-0.6458
1493734439424,SA0297,-0.0424,0.1791,-0.3202
1493734439469,SA0297,0.1076,0.3396,0.1374
1493734439513,SA0297,0.165,0.1819,0.2318
1493734439559,SA0297,0.0619,-0.0704,0.1217
1493734439604,SA0297,0.0396,-0.0062,0.1858
1493734439649,SA0297,0.033,0.0204,0.3367
1493734439694,SA0297,-0.0743,-0.0541,0.2122
1493734439739,SA0297,-0.1835,-0.1735,0.085
1493734439784,SA0297,-0.3733,-0.1427,-0.272
1493734439829,SA0297,-0.2315,0.1876,-0.0447
1493734439878,SA0297,-0.4513,0.2024,-0.3898
1493734439919,SA0297,-0.1932,0.0817,0.005
1493734439969,SA0297,-0.373,-0.2161,0.3456
1493734440014,SA0297,-0.6321,-0.6759,1.0188
1493734440059,SA0297,0.055,-0.0313,0.1172
1493734440104,SA0297,0.1315,0.1991,0.0503
1493734440149,SA0297,0.0663,0.0493,-0.0842
1493734440193,SA0297,0.0348,0.1212,-0.0013
1493734440241,SA0297,-0.0955,0.2599,-0.2234
1493734440284,SA0297,-0.0967,0.3737,-0.1995
1493734440329,SA0297,-0.2302,0.3747,-0.3349
1493734440374,SA0297,-0.1032,0.3035,-0.0781
1493734440419,SA0297,0.0584,0.2761,0.0895
1493734440464,SA0297,0.1471,0.2068,0.1137
1493734440509,SA0297,0.1978,0.0925,0.022
1493734440553,SA0297,0.2591,-0.0805,0.0655
1493734440599,SA0297,0.1796,-0.1887,0.227
1493734440646,SA0297,0.0273,-0.0701,0.0267
1493734440689,SA0297,-0.0337,-0.0819,0.0071
1493734440734,SA0297,0.015,-0.235,-0.0203
1493734440780,SA0297,-0.0087,-0.0239,-0.1133
1493734440824,SA0297,-0.7151,-0.1279,-0.3627
1493734440869,SA0297,-2.248,-1.2216,1.242
1493734440915,SA0297,-0.4268,-0.1946,0.2265
1493734440965,SA0297,0.0812,-0.0597,-0.1352
1493734441009,SA0297,0.1919,0.2702,0.2436
1493734441055,SA0297,0.1051,0.0826,0.2187
1493734441100,SA0297,0.0131,-0.0399,-0.0427
1493734441145,SA0297,-0.0513,0.1274,-0.3041
1493734441190,SA0297,0.0554,0.4439,-0.2313
1493734441235,SA0297,-0.0435,0.4167,-0.2593
1493734441280,SA0297,-0.2266,0.1418,-0.5213
1493734441329,SA0297,0.07200000000000001,0.4283,0.0517
1493734441369,SA0297,0.1586,0.244,0.171
1493734441415,SA0297,0.2198,0.1778,0.2038
1493734441460,SA0297,0.1811,0.1459,0.0267
1493734441505,SA0297,0.2552,-0.012,0.1313
1493734441550,SA0297,0.0925,0.0037,0.0533
1493734441595,SA0297,0.0272,-0.0665,0.0524
1493734441640,SA0297,-0.0909,-0.1929,-0.0566
1493734441685,SA0297,-0.2037,-0.0745,-0.1654
1493734441729,SA0297,-0.4808,-0.0473,-0.0676
1493734441775,SA0297,-0.8511,-0.1774,-0.4591
1493734441820,SA0297,-2.1972,-1.0643,0.8828
1493734441865,SA0297,-0.4336,0.0874,0.2091
1493734441910,SA0297,-0.0978,0.2875,-0.2239
1493734441960,SA0297,0.1936,0.2769,0.2025
1493734442005,SA0297,0.4088,0.1921,0.2569
1493734442049,SA0297,0.5687,0.0469,0.3204
1493734442097,SA0297,0.5529,0.0086,0.1927
1493734442140,SA0297,0.2477,-0.0166,-0.4421
1493734442185,SA0297,-0.037000000000000005,0.7064,-0.6056
1493734442230,SA0297,0.1056,0.5892,-0.3905
1493734442275,SA0297,0.2437,0.1171,-0.2668
1493734442320,SA0297,0.4027,-0.1595,0.0226
1493734442365,SA0297,0.2552,0.0823,-0.1967
1493734442409,SA0297,0.1905,-0.0063,-0.0429
1493734442455,SA0297,0.1214,-0.0448,0.1631
1493734442500,SA0297,-0.3095,-0.2563,0.5152
1493734442545,SA0297,-1.7885,-1.4889,1.1044
1493734442590,SA0297,-0.4282,0.3596,0.4932
1493734442635,SA0297,-0.0999,0.1738,-0.1537
1493734442680,SA0297,-0.1925,-0.1604,-0.4614
1493734442725,SA0297,0.0146,-0.4253,-0.3952
1493734442769,SA0297,-0.0936,-0.2285,-0.1414
1493734442815,SA0297,-0.0388,-0.2134,0.1401
1493734442860,SA0297,0.1838,-0.004,0.3871
1493734442905,SA0297,0.1135,-0.0493,0.3532
1493734442955,SA0297,0.1342,-0.0889,0.2423
1493734443000,SA0297,0.1976,-0.0465,0.0842
1493734443045,SA0297,0.0657,0.1152,-0.3398
1493734443089,SA0297,0.0694,0.3303,-0.5447
1493734443135,SA0297,-0.17800000000000002,0.4025,-0.2616
1493734443180,SA0297,-0.7645,0.4947,-0.0133
1493734443225,SA0297,-0.0039,0.1815,-0.0547
1493734443270,SA0297,0.0648,-0.3463,-0.0639
1493734443316,SA0297,0.3434,-0.0369,0.1947
1493734443360,SA0297,-0.185,-0.0161,0.3461
1493734443406,SA0297,-0.2838,-0.0475,0.4813
1493734443449,SA0297,-0.2253,-0.0391,0.4982
1493734443496,SA0297,-0.2227,-0.1598,0.4328
1493734443541,SA0297,-0.279,-0.0732,-0.0989
1493734443585,SA0297,-0.4507,0.0341,-0.6556
1493734443632,SA0297,-0.0207,-0.2429,-0.1906
1493734443676,SA0297,-0.0141,-0.1529,-0.0388
1493734443721,SA0297,-0.1288,-0.1929,0.0662
1493734443766,SA0297,0.0494,-0.1904,0.2955
1493734443811,SA0297,0.1726,-0.1347,0.3938
1493734443856,SA0297,0.1594,-0.1057,0.2052
1493734443901,SA0297,0.2327,0.012,-0.0204
1493734443951,SA0297,-0.0645,0.2166,-0.2748
1493734443996,SA0297,-0.0887,0.3229,-0.3117
1493734444041,SA0297,-0.0055,0.4322,-0.1013
1493734444086,SA0297,-0.2252,0.5237,-0.2207
1493734444131,SA0297,-0.1361,0.4069,-0.247
1493734444177,SA0297,0.1012,0.1224,-0.2376
1493734444222,SA0297,0.2655,0.0075,-0.0291
1493734444265,SA0297,0.2795,0.0367,0.1821
1493734444315,SA0297,-0.0225,0.044,0.2438
1493734444356,SA0297,-0.4386,-0.0948,0.2387
1493734444401,SA0297,-0.8038,-0.5041,0.8579
1493734444446,SA0297,-0.348,0.0345,0.1567
1493734444491,SA0297,-0.1961,0.3343,-0.6205
1493734444536,SA0297,-0.3855,0.0274,-0.6944
1493734444581,SA0297,-0.0989,0.0946,-0.2424
1493734444625,SA0297,-0.0906,0.0173,-0.1264
1493734444671,SA0297,0.0835,-0.1417,0.066
1493734444716,SA0297,0.1777,-0.0293,0.2728
1493734444761,SA0297,0.1946,-0.0401,0.2883
1493734444806,SA0297,0.2039,-0.095,0.2313
1493734444851,SA0297,0.1919,0.0031,0.0982
1493734444896,SA0297,-0.0149,0.1516,-0.3337
